Rodada;Hora;DataPartida;DiaSemana;Ano;Arena;TimeCasa;GolCasa;TimeVisitante;GolVisitante;FinalCasa;FinalVisitante
7 ;20h30;24/05/2006 ; quarta;2006;morumbi;sao paulo ;4; palmeiras ;1;v;d
7 ;21h45;24/05/2006 ; quarta;2006;anacleto campanella;sao caetano ;2; athleticoPr ;1;v;d
7 ;21h45;24/05/2006 ; quarta;2006;castelao;fortaleza ;2; fluminense ;5;d;v
7 ;21h45;24/05/2006 ; quarta;2006;maracana;flamengo ;2; santos ;2;e;e
7 ;20h30;25/05/2006 ; quinta;2006;maracana;botafogo ;4; vasco ;1;v;d
7 ;20h30;25/05/2006 ; quinta;2006;olimpico;gremio ;2; goias ;0;v;d
7 ;20h30;25/05/2006 ; quinta;2006;morumbi;corinthians ;0; internacional ;1;d;v
8 ;18h10;27/05/2006 ; sabado;2006;kyocera arena;athleticoPr ;1; juventude ;0;v;d
8 ;18h10;27/05/2006 ; sabado;2006;orlando scarpelli;figueirense ;0; fortaleza ;0;e;e
8 ;18h10;27/05/2006 ; sabado;2006;moises lucarelli;ponte preta ;2; parana ;5;d;v
8 ;16h00;28/05/2006 ; domingo;2006;vila belmiro;santos ;2; corinthians ;0;v;d
8 ;16h00;28/05/2006 ; domingo;2006;beira rio;internacional ;1; cruzeiro ;1;e;e
8 ;16h00;28/05/2006 ; domingo;2006;arruda;santa cruz ;1; botafogo ;1;e;e
8 ;16h30;28/05/2006 ; domingo;2006;maracana;fluminense ;1; flamengo ;0;v;d
8 ;18h10;28/05/2006 ; domingo;2006;parque antartica;palmeiras ;0; gremio ;1;d;v
8 ;18h10;28/05/2006 ; domingo;2006;serra dourada;goias ;2; sao caetano ;1;v;d
8 ;18h10;28/05/2006 ; domingo;2006;sao januario;vasco ;1; sao paulo ;1;e;e
9 ;19h30;31/05/2006 ; quarta;2006;mineirao;cruzeiro ;1; athleticoPr ;1;e;e
9 ;19h30;31/05/2006 ; quarta;2006;castelao;fortaleza ;1; vasco ;1;e;e
9 ;19h30;31/05/2006 ; quarta;2006;alfredo jaconi;juventude ;0; ponte preta ;1;d;v
9 ;20h30;31/05/2006 ; quarta;2006;anacleto campanella;sao caetano ;1; internacional ;1;e;e
9 ;21h45;31/05/2006 ; quarta;2006;morumbi;sao paulo ;1; fluminense ;0;v;d
9 ;21h45;31/05/2006 ; quarta;2006;olimpico;gremio ;1; santos ;0;v;d
9 ;21h45;31/05/2006 ; quarta;2006;maracana;flamengo ;2; palmeiras ;1;v;d
9 ;20h30;01/06/2006 ; quinta;2006;maracana;botafogo ;2; figueirense ;3;d;v
9 ;20h30;01/06/2006 ; quinta;2006;pinheirao;parana ;3; santa cruz ;0;v;d
9 ;20h30;01/06/2006 ; quinta;2006;morumbi;corinthians ;0; goias ;1;d;v
10 ;16h00;03/06/2006 ; sabado;2006;maracana;fluminense ;2; internacional ;3;d;v
10 ;16h00;03/06/2006 ; sabado;2006;castelao;fortaleza ;0; cruzeiro ;2;d;v
10 ;18h10;03/06/2006 ; sabado;2006;olimpico;gremio ;1; sao caetano ;1;e;e
10 ;16h00;04/06/2006 ; domingo;2006;morumbi;corinthians ;0; flamengo ;2;d;v
10 ;16h00;04/06/2006 ; domingo;2006;sao januario;vasco ;2; santa cruz ;1;v;d
10 ;16h00;04/06/2006 ; domingo;2006;moises lucarelli;ponte preta ;3; figueirense ;0;v;d
10 ;16h00;04/06/2006 ; domingo;2006;kyocera arena;athleticoPr ;2; palmeiras ;0;v;d
10 ;18h10;04/06/2006 ; domingo;2006;serra dourada;goias ;1; parana ;2;d;v
10 ;18h10;04/06/2006 ; domingo;2006;alfredo jaconi;juventude ;1; sao paulo ;1;e;e
10 ;18h10;04/06/2006 ; domingo;2006;vila belmiro;santos ;0; botafogo ;0;e;e
11 ;19h30;12/07/2006 ; quarta;2006;beira rio;internacional ;2; ponte preta ;0;v;d
11 ;19h30;12/07/2006 ; quarta;2006;kyocera arena;athleticoPr ;0; fortaleza ;0;e;e
11 ;19h30;12/07/2006 ; quarta;2006;raulino de oliveira;fluminense ;3; juventude ;2;v;d
11 ;20h30;12/07/2006 ; quarta;2006;morumbi;sao paulo ;2; gremio ;1;v;d
11 ;21h45;12/07/2006 ; quarta;2006;orlando scarpelli;figueirense ;2; santos ;1;v;d
11 ;21h45;12/07/2006 ; quarta;2006;anacleto campanella;sao caetano ;1; botafogo ;1;e;e
11 ;21h45;12/07/2006 ; quarta;2006;mineirao;cruzeiro ;2; corinthians ;0;v;d
11 ;20h30;13/07/2006 ; quinta;2006;arruda;santa cruz ;2; goias ;1;v;d
11 ;20h30;13/07/2006 ; quinta;2006;raulino de oliveira;flamengo ;1; parana ;4;d;v
11 ;20h30;13/07/2006 ; quinta;2006;parque antartica;palmeiras ;4; vasco ;2;v;d
12 ;16h00;15/07/2006 ; sabado;2006;raulino de oliveira;botafogo ;4; ponte preta ;1;v;d
12 ;18h10;15/07/2006 ; sabado;2006;morumbi;sao paulo ;2; figueirense ;1;v;d
12 ;16h00;16/07/2006 ; domingo;2006;olimpico;gremio ;4; fluminense ;4;e;e
12 ;16h00;16/07/2006 ; domingo;2006;morumbi;palmeiras ;1; corinthians ;0;v;d
12 ;16h00;16/07/2006 ; domingo;2006;anacleto campanella;sao caetano ;2; santos ;0;v;d
12 ;16h00;16/07/2006 ; domingo;2006;mineirao;cruzeiro ;0; goias ;0;e;e
12 ;18h10;16/07/2006 ; domingo;2006;castelao;fortaleza ;1; santa cruz ;4;d;v
12 ;18h10;16/07/2006 ; domingo;2006;pinheirao;parana ;2; athleticoPr ;1;v;d
12 ;18h10;16/07/2006 ; domingo;2006;alfredo jaconi;juventude ;2; internacional ;0;v;d
12 ;18h10;16/07/2006 ; domingo;2006;maracana;flamengo ;0; vasco ;1;d;v
13 ;16h00;22/07/2006 ; sabado;2006;orlando scarpelli;figueirense ;2; gremio ;0;v;d
13 ;16h00;22/07/2006 ; sabado;2006;pinheirao;parana ;1; cruzeiro ;0;v;d
13 ;18h10;22/07/2006 ; sabado;2006;morumbi;corinthians ;2; fortaleza ;2;e;e
13 ;18h10;22/07/2006 ; sabado;2006;maracana;fluminense ;2; sao caetano ;2;e;e
13 ;16h00;23/07/2006 ; domingo;2006;moises lucarelli;ponte preta ;1; sao paulo ;3;d;v
13 ;16h00;23/07/2006 ; domingo;2006;sao januario;vasco ;2; athleticoPr ;1;v;d
13 ;16h00;23/07/2006 ; domingo;2006;arruda;santa cruz ;3; flamengo ;0;v;d
13 ;18h10;23/07/2006 ; domingo;2006;vila belmiro;santos ;3; juventude ;2;v;d
13 ;18h10;23/07/2006 ; domingo;2006;beira rio;internacional ;0; botafogo ;0;e;e
13 ;18h10;23/07/2006 ; domingo;2006;serra dourada;goias ;1; palmeiras ;3;d;v
14 ;16h00;29/07/2006 ; sabado;2006;alfredo jaconi;juventude ;1; figueirense ;0;v;d
14 ;18h10;29/07/2006 ; sabado;2006;anacleto campanella;sao caetano ;1; ponte preta ;1;e;e
14 ;18h10;29/07/2006 ; sabado;2006;parque antartica;palmeiras ;4; parana ;2;v;d
14 ;16h00;30/07/2006 ; domingo;2006;morumbi;sao paulo ;0; santos ;4;d;v
14 ;16h00;30/07/2006 ; domingo;2006;arruda;santa cruz ;1; corinthians ;0;v;d
14 ;16h00;30/07/2006 ; domingo;2006;sao januario;vasco ;1; cruzeiro ;0;v;d
14 ;16h00;30/07/2006 ; domingo;2006;kyocera arena;athleticoPr ;1; flamengo ;0;v;d
14 ;18h10;30/07/2006 ; domingo;2006;serra dourada;goias ;1; fortaleza ;1;e;e
14 ;18h10;30/07/2006 ; domingo;2006;beira rio;internacional ;0; gremio ;0;e;e
14 ;18h10;30/07/2006 ; domingo;2006;maracana;fluminense ;1; botafogo ;1;e;e
15 ;16h00;05/08/2006 ; sabado;2006;orlando scarpelli;figueirense ;1; sao caetano ;1;e;e
15 ;16h00;05/08/2006 ; sabado;2006;olimpico;gremio ;1; juventude ;0;v;d
15 ;18h10;05/08/2006 ; sabado;2006;pacaembu;corinthians ;2; athleticoPr ;1;v;d
15 ;18h10;05/08/2006 ; sabado;2006;maracana;flamengo ;1; goias ;0;v;d
15 ;16h00;06/08/2006 ; domingo;2006;vila belmiro;santos ;2; internacional ;1;v;d
15 ;16h00;06/08/2006 ; domingo;2006;raulino de oliveira;botafogo ;1; sao paulo ;1;e;e
15 ;16h00;06/08/2006 ; domingo;2006;pinheirao;parana ;2; vasco ;1;v;d
15 ;18h10;06/08/2006 ; domingo;2006;moises lucarelli;ponte preta ;3; fluminense ;0;v;d
15 ;18h10;06/08/2006 ; domingo;2006;mineirao;cruzeiro ;3; santa cruz ;3;e;e
15 ;18h10;06/08/2006 ; domingo;2006;presidente vargas;fortaleza ;0; palmeiras ;0;e;e
16 ;16h00;12/08/2006 ; sabado;2006;alfredo jaconi;juventude ;0; vasco ;0;e;e
16 ;16h00;12/08/2006 ; sabado;2006;anacleto campanella;sao caetano ;2; santa cruz ;0;v;d
16 ;18h10;12/08/2006 ; sabado;2006;pacaembu;corinthians ;1; figueirense ;3;d;v
16 ;18h10;12/08/2006 ; sabado;2006;maracana;flamengo ;0; ponte preta ;0;e;e
16 ;16h00;13/08/2006 ; domingo;2006;maracana;botafogo ;1; palmeiras ;3;d;v
16 ;16h00;13/08/2006 ; domingo;2006;centenario (*pf);gremio ;2; athleticoPr ;0;v;d
16 ;16h00;13/08/2006 ; domingo;2006;mineirao;cruzeiro ;2; fluminense ;3;d;v
16 ;18h10;13/08/2006 ; domingo;2006;presidente vargas;fortaleza ;1; internacional ;2;d;v
16 ;18h10;13/08/2006 ; domingo;2006;morumbi;sao paulo ;2; goias ;1;v;d
16 ;18h10;13/08/2006 ; domingo;2006;pinheirao;parana ;1; santos ;1;e;e
17 ;19h30;16/08/2006 ; quarta;2006;moises lucarelli;ponte preta ;1; fortaleza ;3;d;v
17 ;19h30;16/08/2006 ; quarta;2006;arruda;santa cruz ;2; gremio ;4;d;v
17 ;19h30;16/08/2006 ; quarta;2006;sao januario;vasco ;1; sao caetano ;2;d;v
17 ;20h30;16/08/2006 ; quarta;2006;serra dourada;goias ;2; botafogo ;2;e;e
17 ;22h00;16/08/2006 ; quarta;2006;orlando scarpelli;figueirense ;1; flamengo ;1;e;e
17 ;22h00;16/08/2006 ; quarta;2006;maracana;fluminense ;1; corinthians ;2;d;v
17 ;20h30;17/08/2006 ; quinta;2006;vila belmiro;santos ;2; cruzeiro ;0;v;d
17 ;20h30;17/08/2006 ; quinta;2006;parque antartica;palmeiras ;1; juventude ;1;e;e
17 ;16h00;30/09/2006 ; sabado;2006;beira rio;internacional ;3; parana ;2;v;d
17 ;16h00;30/09/2006 ; sabado;2006;kyocera arena;athleticoPr ;0; sao paulo ;0;e;e
18 ;16h00;19/08/2006 ; sabado;2006;moises lucarelli;ponte preta ;3; goias ;2;v;d
18 ;18h10;19/08/2006 ; sabado;2006;maracana;flamengo ;1; gremio ;0;v;d
18 ;16h00;20/08/2006 ; domingo;2006;maracana;fluminense ;1; santa cruz ;1;e;e
18 ;16h00;20/08/2006 ; domingo;2006;vila belmiro;santos ;0; vasco ;2;d;v
18 ;16h00;20/08/2006 ; domingo;2006;presidente vargas;fortaleza ;4; juventude ;1;v;d
18 ;16h00;20/08/2006 ; domingo;2006;mineirao;cruzeiro ;2; sao paulo ;2;e;e
18 ;18h10;20/08/2006 ; domingo;2006;orlando scarpelli;figueirense ;3; athleticoPr ;3;e;e
18 ;18h10;20/08/2006 ; domingo;2006;pinheirao;parana ;1; sao caetano ;0;v;d
18 ;18h10;20/08/2006 ; domingo;2006;beira rio;internacional ;1; palmeiras ;1;e;e
18 ;18h10;20/08/2006 ; domingo;2006;pacaembu;corinthians ;1; botafogo ;0;v;d
19 ;19h30;23/08/2006 ; quarta;2006;kyocera arena;athleticoPr ;3; ponte preta ;0;v;d
19 ;19h30;23/08/2006 ; quarta;2006;serra dourada;goias ;2; internacional ;2;e;e
19 ;19h30;23/08/2006 ; quarta;2006;parque antartica;palmeiras ;3; fluminense ;0;v;d
19 ;20h30;23/08/2006 ; quarta;2006;maracana;botafogo ;1; cruzeiro ;0;v;d
19 ;22h00;23/08/2006 ; quarta;2006;arruda;santa cruz ;1; santos ;1;e;e
19 ;22h00;23/08/2006 ; quarta;2006;alfredo jaconi;juventude ;0; corinthians ;0;e;e
19 ;22h00;23/08/2006 ; quarta;2006;anacleto campanella;sao caetano ;2; flamengo ;2;e;e
19 ;20h30;24/08/2006 ; quinta;2006;centenario (*pf);gremio ;4; fortaleza ;1;v;d
19 ;20h30;24/08/2006 ; quinta;2006;morumbi;sao paulo ;3; parana ;2;v;d
19 ;20h30;24/08/2006 ; quinta;2006;sao januario;vasco ;3; figueirense ;1;v;d
20;16h00;26/08/2006 ; sabado;2006;maracana;fluminense ;1; athleticoPr ;2;d;v
20;18h10;26/08/2006 ; sabado;2006;vila belmiro;santos ;2; goias ;1;v;d
20;18h10;26/08/2006 ; sabado;2006;independencia;cruzeiro ;3; sao caetano ;0;v;d
20;16h00;27/08/2006 ; domingo;2006;maracana;flamengo ;1; sao paulo ;1;e;e
20;16h00;27/08/2006 ; domingo;2006;pacaembu;corinthians ;0; gremio ;2;d;v
20;16h00;27/08/2006 ; domingo;2006;beira rio;internacional ;1; vasco ;2;d;v
20;16h00;27/08/2006 ; domingo;2006;pinheirao;parana ;0; juventude ;1;d;v
20;18h10;27/08/2006 ; domingo;2006;moises lucarelli;ponte preta ;1; palmeiras ;1;e;e
20;18h10;27/08/2006 ; domingo;2006;orlando scarpelli;figueirense ;2; santa cruz ;0;v;d
20;18h10;27/08/2006 ; domingo;2006;castelao;fortaleza ;2; botafogo ;3;d;v
21;19h30;30/08/2006 ; quarta;2006;centenario (*pf);gremio ;2; cruzeiro ;1;v;d
21;19h30;30/08/2006 ; quarta;2006;serra dourada;goias ;3; fluminense ;1;v;d
21;19h30;30/08/2006 ; quarta;2006;arruda;santa cruz ;0; internacional ;2;d;v
21;20h30;30/08/2006 ; quarta;2006;parque antartica;palmeiras ;1; figueirense ;1;e;e
21;22h00;30/08/2006 ; quarta;2006;alfredo jaconi;juventude ;1; flamengo ;0;v;d
21;22h00;30/08/2006 ; quarta;2006;anacleto campanella;sao caetano ;0; corinthians ;1;d;v
21;22h00;30/08/2006 ; quarta;2006;kyocera arena;athleticoPr ;2; santos ;1;v;d
21;20h30;31/08/2006 ; quinta;2006;maracana;botafogo ;4; parana ;0;v;d
21;20h30;31/08/2006 ; quinta;2006;morumbi;sao paulo ;1; fortaleza ;1;e;e
21;20h30;31/08/2006 ; quinta;2006;sao januario;vasco ;2; ponte preta ;2;e;e
22 ;16h00;02/09/2006 ; sabado;2006;mineirao;cruzeiro ;2; figueirense ;2;e;e
22 ;18h10;02/09/2006 ; sabado;2006;maracana;flamengo ;1; internacional ;2;d;v
22 ;16h00;03/09/2006 ; domingo;2006;vila belmiro;santos ;5; palmeiras ;1;v;d
22 ;16h00;03/09/2006 ; domingo;2006;olimpico;gremio ;2; parana ;1;v;d
22 ;16h00;03/09/2006 ; domingo;2006;anacleto campanella;sao caetano ;0; fortaleza ;0;e;e
22 ;16h00;03/09/2006 ; domingo;2006;kyocera arena;athleticoPr ;0; botafogo ;5;d;v
22 ;16h00;03/09/2006 ; domingo;2006;serra dourada;goias ;2; juventude ;0;v;d
22 ;18h10;03/09/2006 ; domingo;2006;maracana;fluminense ;1; vasco ;1;e;e
22 ;18h10;03/09/2006 ; domingo;2006;arruda;santa cruz ;1; sao paulo ;3;d;v
22 ;18h10;03/09/2006 ; domingo;2006;pacaembu;corinthians ;1; ponte preta ;0;v;d
23;16h00;09/09/2006 ; sabado;2006;moises lucarelli;ponte preta ;2; santa cruz ;0;v;d
23;18h10;09/09/2006 ; sabado;2006;sao januario;vasco ;1; gremio ;1;e;e
23;18h10;09/09/2006 ; sabado;2006;parque antartica;palmeiras ;3; sao caetano ;1;v;d
23;16h00;10/09/2006 ; domingo;2006;alfredo jaconi;juventude ;2; cruzeiro ;0;v;d
23;16h00;10/09/2006 ; domingo;2006;morumbi;sao paulo ;0; corinthians ;0;e;e
23;16h00;10/09/2006 ; domingo;2006;pinheirao;parana ;1; fluminense ;0;v;d
23;16h00;10/09/2006 ; domingo;2006;orlando scarpelli;figueirense ;2; goias ;2;e;e
23;18h10;10/09/2006 ; domingo;2006;beira rio;internacional ;2; athleticoPr ;0;v;d
23;18h10;10/09/2006 ; domingo;2006;maracana;botafogo ;0; flamengo ;2;d;v
23;18h10;10/09/2006 ; domingo;2006;castelao;fortaleza ;1; santos ;1;e;e
24 ;16h00;16/09/2006 ; sabado;2006;kyocera arena;athleticoPr ;2; santa cruz ;1;v;d
24 ;18h10;16/09/2006 ; sabado;2006;sao januario;vasco ;0; goias ;0;e;e
24 ;18h10;16/09/2006 ; sabado;2006;pacaembu;corinthians ;1; parana ;0;v;d
24 ;16h00;17/09/2006 ; domingo;2006;mineirao;cruzeiro ;1; palmeiras ;0;v;d
24 ;16h00;17/09/2006 ; domingo;2006;morumbi;sao paulo ;2; internacional ;0;v;d
24 ;16h00;17/09/2006 ; domingo;2006;olimpico;gremio ;4; botafogo ;0;v;d
24 ;16h00;17/09/2006 ; domingo;2006;alfredo jaconi;juventude ;1; sao caetano ;0;v;d
24 ;18h10;17/09/2006 ; domingo;2006;maracana;fluminense ;2; figueirense ;0;v;d
24 ;18h10;17/09/2006 ; domingo;2006;moises lucarelli;ponte preta ;1; santos ;0;v;d
24 ;18h10;17/09/2006 ; domingo;2006;castelao;fortaleza ;3; flamengo ;4;d;v
25;16h00;20/09/2006 ; quarta;2006;olimpico;gremio ;4; ponte preta ;0;v;d
25;19h30;20/09/2006 ; quarta;2006;orlando scarpelli;figueirense ;1; internacional ;0;v;d
25;19h30;20/09/2006 ; quarta;2006;maracana;botafogo ;2; juventude ;1;v;d
25;19h30;20/09/2006 ; quarta;2006;durival de brito;parana ;2; fortaleza ;0;v;d
25;20h30;20/09/2006 ; quarta;2006;serra dourada;goias ;2; athleticoPr ;2;e;e
25;22h00;20/09/2006 ; quarta;2006;vila belmiro;santos ;1; fluminense ;1;e;e
25;22h00;20/09/2006 ; quarta;2006;anacleto campanella;sao caetano ;0; sao paulo ;1;d;v
25;22h00;20/09/2006 ; quarta;2006;pacaembu;corinthians ;1; vasco ;1;e;e
25;20h30;21/09/2006 ; quinta;2006;maracana;flamengo ;1; cruzeiro ;0;v;d
25;20h30;21/09/2006 ; quinta;2006;arruda;santa cruz ;3; palmeiras ;2;v;d
26;16h00;23/09/2006 ; sabado;2006;maracana;fluminense ;1; fortaleza ;3;d;v
26;16h00;23/09/2006 ; sabado;2006;kyocera arena;athleticoPr ;3; sao caetano ;1;v;d
26;16h00;24/09/2006 ; domingo;2006;vila belmiro;santos ;3; flamengo ;0;v;d
26;16h00;24/09/2006 ; domingo;2006;prudentao;palmeiras ;3; sao paulo ;1;v;d
26;16h00;24/09/2006 ; domingo;2006;orlando scarpelli;figueirense ;0; parana ;1;d;v
26;16h00;24/09/2006 ; domingo;2006;beira rio;internacional ;1; corinthians ;1;e;e
26;16h00;24/09/2006 ; domingo;2006;arruda;santa cruz ;1; juventude ;0;v;d
26;18h10;24/09/2006 ; domingo;2006;moises lucarelli;ponte preta ;0; cruzeiro ;1;d;v
26;18h10;24/09/2006 ; domingo;2006;maracana;vasco ;0; botafogo ;0;e;e
26;18h10;24/09/2006 ; domingo;2006;serra dourada;goias ;4; gremio ;0;v;d
27;19h30;04/10/2006 ; quarta;2006;presidente vargas;fortaleza ;1; figueirense ;1;e;e
27;19h30;04/10/2006 ; quarta;2006;alfredo jaconi;juventude ;3; athleticoPr ;2;v;d
27;19h30;04/10/2006 ; quarta;2006;durival de brito;parana ;2; ponte preta ;1;v;d
27;20h30;04/10/2006 ; quarta;2006;maracana;flamengo ;4; fluminense ;1;v;d
27;22h00;04/10/2006 ; quarta;2006;olimpico;gremio ;2; palmeiras ;1;v;d
27;22h00;04/10/2006 ; quarta;2006;anacleto campanella;sao caetano ;1; goias ;2;d;v
27;22h00;04/10/2006 ; quarta;2006;morumbi;sao paulo ;5; vasco ;1;v;d
27;20h30;05/10/2006 ; quinta;2006;maracana;botafogo ;3; santa cruz ;0;v;d
27;20h30;05/10/2006 ; quinta;2006;pacaembu;corinthians ;0; santos ;3;d;v
27;20h30;05/10/2006 ; quinta;2006;mineirao;cruzeiro ;2; internacional ;1;v;d
28;16h00;07/10/2006 ; sabado;2006;moises lucarelli;ponte preta ;3; juventude ;1;v;d
28;18h10;07/10/2006 ; sabado;2006;sao januario;vasco ;2; fortaleza ;0;v;d
28;18h10;07/10/2006 ; sabado;2006;maracana;fluminense ;1; sao paulo ;2;d;v
28;16h00;08/10/2006 ; domingo;2006;parque antartica;palmeiras ;3; flamengo ;1;v;d
28;16h00;08/10/2006 ; domingo;2006;arruda;santa cruz ;1; parana ;3;d;v
28;16h00;08/10/2006 ; domingo;2006;kyocera arena;athleticoPr ;1; cruzeiro ;1;e;e
28;16h00;08/10/2006 ; domingo;2006;beira rio;internacional ;1; sao caetano ;0;v;d
28;18h10;08/10/2006 ; domingo;2006;serra dourada;goias ;3; corinthians ;1;v;d
28;18h10;08/10/2006 ; domingo;2006;vila belmiro;santos ;1; gremio ;0;v;d
28;18h10;08/10/2006 ; domingo;2006;orlando scarpelli;figueirense ;1; botafogo ;0;v;d
29;18h10;14/10/2006 ; sabado;2006;independencia (*pf);cruzeiro ;0; fortaleza ;0;e;e
29;18h10;14/10/2006 ; sabado;2006;morumbi;sao paulo ;5; juventude ;0;v;d
29;18h10;14/10/2006 ; sabado;2006;maracana;botafogo ;4; santos ;3;v;d
29;18h10;14/10/2006 ; sabado;2006;anacleto campanella;sao caetano ;0; gremio ;2;d;v
29;16h00;15/10/2006 ; domingo;2006;durival de brito;parana ;1; goias ;0;v;d
29;16h00;15/10/2006 ; domingo;2006;maracana;flamengo ;3; corinthians ;0;v;d
29;16h00;15/10/2006 ; domingo;2006;beira rio;internacional ;2; fluminense ;0;v;d
29;16h00;15/10/2006 ; domingo;2006;orlando scarpelli;figueirense ;2; ponte preta ;1;v;d
29;18h10;15/10/2006 ; domingo;2006;parque antartica;palmeiras ;2; athleticoPr ;2;e;e
29;18h10;15/10/2006 ; domingo;2006;arruda;santa cruz ;0; vasco ;4;d;v
30;22h00;18/10/2006 ; quarta;2006;sao januario;vasco ;3; palmeiras ;0;v;d
30;16h00;21/10/2006 ; sabado;2006;serra dourada;goias ;5; santa cruz ;3;v;d
30;18h10;21/10/2006 ; sabado;2006;vila belmiro;santos ;2; figueirense ;1;v;d
30;18h10;21/10/2006 ; sabado;2006;moises lucarelli;ponte preta ;0; internacional ;2;d;v
30;16h00;22/10/2006 ; domingo;2006;olimpico;gremio ;1; sao paulo ;1;e;e
30;16h00;22/10/2006 ; domingo;2006;durival de brito;parana ;0; flamengo ;2;d;v
30;16h00;22/10/2006 ; domingo;2006;presidente vargas;fortaleza ;3; athleticoPr ;4;d;v
30;18h10;22/10/2006 ; domingo;2006;pacaembu;corinthians ;1; cruzeiro ;0;v;d
30;18h10;22/10/2006 ; domingo;2006;maracana;botafogo ;2; sao caetano ;1;v;d
30;18h10;22/10/2006 ; domingo;2006;alfredo jaconi;juventude ;1; fluminense ;1;e;e
31;22h00;25/10/2006 ; quarta;2006;morumbi;corinthians ;1; palmeiras ;0;v;d
31;20h30;26/10/2006 ; quinta;2006;maracana;vasco ;3; flamengo ;1;v;d
31;20h30;26/10/2006 ; quinta;2006;raulino de oliveira;fluminense ;1; gremio ;2;d;v
31;20h30;26/10/2006 ; quinta;2006;beira rio;internacional ;1; juventude ;0;v;d
31;20h30;26/10/2006 ; quinta;2006;arruda;santa cruz ;0; fortaleza ;1;d;v
31;16h00;28/10/2006 ; sabado;2006;kyocera arena;athleticoPr ;4; parana ;0;v;d
31;16h00;28/10/2006 ; sabado;2006;orlando scarpelli;figueirense ;0; sao paulo ;2;d;v
31;16h00;28/10/2006 ; sabado;2006;moises lucarelli;ponte preta ;1; botafogo ;2;d;v
31;18h10;28/10/2006 ; sabado;2006;serra dourada;goias ;2; cruzeiro ;3;d;v
31;18h10;28/10/2006 ; sabado;2006;vila belmiro;santos ;1; sao caetano ;0;v;d
32;19h30;01/11/2006 ; quarta;2006;kyocera arena;athleticoPr ;6; vasco ;4;v;d
32;19h30;01/11/2006 ; quarta;2006;parque antartica;palmeiras ;1; goias ;3;d;v
32;19h30;01/11/2006 ; quarta;2006;maracana;flamengo ;1; santa cruz ;1;e;e
32;20h30;01/11/2006 ; quarta;2006;olimpico;gremio ;1; figueirense ;2;d;v
32;21h45;01/11/2006 ; quarta;2006;castelao;fortaleza ;0; corinthians ;4;d;v
32;21h45;01/11/2006 ; quarta;2006;alfredo jaconi;juventude ;3; santos ;2;v;d
32;21h45;01/11/2006 ; quarta;2006;anacleto campanella;sao caetano ;1; fluminense ;1;e;e
32;20h30;02/11/2006 ; quinta;2006;maracana;botafogo ;0; internacional ;1;d;v
32;20h30;02/11/2006 ; quinta;2006;morumbi;sao paulo ;1; ponte preta ;1;e;e
32;20h30;02/11/2006 ; quinta;2006;mineirao;cruzeiro ;2; parana ;2;e;e
33;18h10;04/11/2006 ; sabado;2006;orlando scarpelli;figueirense ;1; juventude ;0;v;d
33;18h10;04/11/2006 ; sabado;2006;maracana;flamengo ;1; athleticoPr ;0;v;d
33;16h00;05/11/2006 ; domingo;2006;mineirao;cruzeiro ;2; vasco ;1;v;d
33;16h00;05/11/2006 ; domingo;2006;vila belmiro;santos ;0; sao paulo ;1;d;v
33;16h00;05/11/2006 ; domingo;2006;moises lucarelli;ponte preta ;1; sao caetano ;2;d;v
33;16h00;05/11/2006 ; domingo;2006;olimpico;gremio ;0; internacional ;1;d;v
33;16h00;05/11/2006 ; domingo;2006;castelao;fortaleza ;0; goias ;3;d;v
33;18h10;05/11/2006 ; domingo;2006;pacaembu;corinthians ;1; santa cruz ;0;v;d
33;18h10;05/11/2006 ; domingo;2006;maracana;botafogo ;2; fluminense ;1;v;d
33;18h10;05/11/2006 ; domingo;2006;durival de brito;parana ;4; palmeiras ;2;v;d
34;19h30;08/11/2006 ; quarta;2006;sao januario;vasco ;3; parana ;1;v;d
34;19h30;08/11/2006 ; quarta;2006;anacleto campanella;sao caetano ;3; figueirense ;1;v;d
34;19h30;08/11/2006 ; quarta;2006;alfredo jaconi;juventude ;1; gremio ;2;d;v
34;20h30;08/11/2006 ; quarta;2006;parque antartica;palmeiras ;3; fortaleza ;0;v;d
34;21h45;08/11/2006 ; quarta;2006;beira rio;internacional ;0; santos ;0;e;e
34;21h45;08/11/2006 ; quarta;2006;kyocera arena;athleticoPr ;1; corinthians ;2;d;v
34;21h45;08/11/2006 ; quarta;2006;serra dourada;goias ;0; flamengo ;1;d;v
34;20h30;09/11/2006 ; quinta;2006;maracana;fluminense ;0; ponte preta ;0;e;e
34;20h30;09/11/2006 ; quinta;2006;morumbi;sao paulo ;3; botafogo ;0;v;d
34;20h30;09/11/2006 ; quinta;2006;arruda;santa cruz ;4; cruzeiro ;1;v;d
35;18h10;11/11/2006 ; sabado;2006;vila belmiro;santos ;1; parana ;0;v;d
35;18h10;11/11/2006 ; sabado;2006;beira rio;internacional ;3; fortaleza ;0;v;d
35;18h10;11/11/2006 ; sabado;2006;sao januario;vasco ;1; juventude ;1;e;e
35;16h00;12/11/2006 ; domingo;2006;maracana;fluminense ;1; cruzeiro ;0;v;d
35;16h00;12/11/2006 ; domingo;2006;orlando scarpelli;figueirense ;0; corinthians ;0;e;e
35;16h00;12/11/2006 ; domingo;2006;moises lucarelli;ponte preta ;3; flamengo ;0;v;d
35;16h00;12/11/2006 ; domingo;2006;serra dourada;goias ;0; sao paulo ;2;d;v
